id,store_name,store_number,contact_info,address,state,country,county,email,store_hours,dealer_website,image,additional_information,lat,lng,so_id
10117,Care Net Pregnancy Services of the Treasure Coast,na,na,"965 SE Federal Hwy
Mayfair Plaza, FL 34994",Florida,United States,St. Lucie,na,na,na,na,na,27.1908,-80.2502,2
10116,Care Net Pregnancy Services of the Treasure Coast,na,na,"6704 S US Hwy 1
Port St Lucie, FL 34952",Florida,United States,St. Lucie,na,na,na,na,na,27.3376,-80.3257,2
10115,Pregnancy Careline Center,na,na,"1685 Tamiami Trail, Ste 4
Port Charlotte, FL 33948",Florida,United States,Charlotte,na,na,na,na,na,27.0083,-82.1368,2
10114,Pregnancy Solutions,na,na,"3005 Caring Way, Unit 2
Port Charlotte, FL 33952",Florida,United States,Charlotte,na,na,na,na,na,26.988,-82.1029,2
10113,Pregnancy Care Center of Plant City,na,na,"304 N Collins St
Plant City, FL 33563",Florida,United States,Hillsborough,na,na,na,na,na,28.0173,-82.1234,2
10112,A Woman's Place Medical Clinic,na,na,"8001 66th St N
Pinellas Park, FL 33781",Florida,United States,Pinellas,na,na,na,na,na,27.8449,-82.7282,2
10111,Alpha Center,na,na,"6004 Pernella Rd
Pensacola, FL 32504",Florida,United States,Escambia,na,na,na,na,na,30.495,-87.1673,1
10110,Pregnancy Resource Center,na,na,"701 Jenks Ave
Panama City, FL 32401",Florida,United States,Bay,na,na,na,na,na,30.1608,-85.663,2
10109,Pregnancy Options Miami,na,na,"9000 SW 152nd St, Ste 105
Palmetto Bay, FL 33157",Florida,United States,Miami-Dade,na,na,na,na,na,25.629,-80.3394,2
10108,North River Care Pregnancy Center,na,na,"1020 10th Ave W, Ste 100 Palmetto, FL 34221",Florida,United States,Manatee,na,na,na,na,na,27.5223,-82.5754,2
10107,A Women's Resource Center,na,na,"219 N Palm Ave
Palatka, FL 32177",Florida,United States,Putnam,na,na,na,na,na,29.6516,-81.662,2
10105,Safe Harbor Pregnancy Medical Center,na,na,"2280 N 9th Ave
Pensacola, FL 32503",Florida,United States,Orange,na,na,na,na,na,30.437,-87.2098,2
10104,JMJ Pregnancy Center,na,na,"1401 W Colonial Dr
Orlando, FL 32804",Florida,United States,Orange,na,na,na,na,na,28.5533,-81.3996,2
10103,First Life Center for Pregnancy,na,na,"3125 Bruton Blvd, Ste B
Orlando, FL 32805",Florida,United States,Orange,na,na,na,na,na,28.5106,-81.4254,2
10102,ThriVe Orlando Express Women's Health Center,na,na,"2025 Culver Rd
Orlando, FL 32817",Florida,United States,Orange,na,na,na,na,na,28.5715,-81.2363,2
10101,Choices Women's Clinic,na,na,"1851 W Colonial Dr
Orlando, FL 32804",Florida,United States,Orange,na,na,na,na,na,28.5532,-81.4044,2
10100,Pregnancy Center of Okeechobee,na,na,"808 NE Park St Okeechobee, FL 34972",Florida,United States,Okeechobee,na,na,na,na,na,27.2426,-80.8207,2
10099,Alpha Center for Women,na,na,"118 N Pine Ave
Ocala, FL 34475",Florida,United States,Marion,na,na,na,na,na,29.1884,-82.1413,1
10098,Women's Pregnancy Center,na,na,"1701 E Silver Springs Blvd
Ocala, FL 34470",Florida,United States,Marion,na,na,na,na,na,29.1874,-82.1151,2
10096,North Miami Pregnancy Help Medical Clinic,na,na,"660 NE 125th St
North Miami, FL 33161",Florida,United States,Miami-Dade,na,na,na,na,na,25.8901,-80.1851,2
10095,Hope Women's Centers,na,na,"943 SW 71 Ave
North Lauderdale, FL 33068",Florida,United States,Broward,na,na,na,na,na,26.2178,-80.2205,2
10094,West Pasco Women's Wellness & Pregnancy Center,na,na,"8125 US-19 
Port Richey, FL 34668",Florida,United States,Pasco,na,na,na,na,na,28.2756,-82.7214,2
10093,Pregnancy Resource Center of Navarre,na,na,"7552 Navarre Pkwy, Ste 6
Navarre, FL 32566",Florida,United States,Santa Rosa,na,na,na,na,na,30.4026,-86.9061,2
10092,Community Pregnancy Clinics,na,na,"940 Fifth Ave N
Naples, FL 34102",Florida,United States,Collier,na,na,na,na,na,26.1527,-81.7956,2
10091,PRC Clinic,na,na,"15205 Collier Blvd, Ste 209
Naples, FL 34119",Florida,United States,Collier,na,na,na,na,na,26.2689,-81.6911,2
10090,Life Options Clinic,na,na,"5775 Berryhill Rd
Milton, FL 32570",Florida,United States,Santa Rosa,na,na,na,na,na,30.637,-87.0778,2
10089,First Coast Women’s Services,na,na,"105 Old Jennings Rd
Orange Park, FL 32065",Florida,United States,Clay,na,na,na,na,na,30.1149,-81.7771,2
10088,Parenting with a Purpose Life Center,na,na,"6625 Miami Lake Dr, Ste 217
Miami Lakes, FL 33014",Florida,United States,Miami-Dade,na,na,na,na,na,25.909,-80.3076,2
10087,Pregnancy Help,na,na,"1515 NW 167th St, Ste 190
Miami Gardens, FL 33169",Florida,United States,Miami-Dade,na,na,na,na,na,25.928,-80.2269,2
10086,Flagler Pregnancy Help Medical Clinic,na,na,"4391 W Flagler St
Miami, FL  33134",Florida,United States,Miami-Dade,na,na,na,na,na,25.7718,-80.268,2
10085,Grace Women's Care Center,na,na,"10112 SW 107th Ave
Miami, FL 33176",Florida,United States,Miami-Dade,na,na,na,na,na,25.6744,-80.3681,2
10084,Kendall Pregnancy Help Medical Clinic,na,na,"10100 SW 107th Ct
Miami, FL 33176",Florida,United States,Miami-Dade,na,na,na,na,na,25.6749,-80.3692,2
10081,Pregnancy Help,na,na,"3410 SW 107 Ave
Miami, FL 33165",Florida,United States,Miami-Dade,na,na,na,na,na,25.7373,-80.3681,2
10080,Agape Pregnancy Center,na,na,"300 Magnolia Ave, Ste C 
Merritt Island, FL 32952",Florida,United States,Brevard,na,na,na,na,na,28.3562,-80.7036,2
10079,Pregnancy Resources,na,na,"165 N Babcock St
Melbourne, FL 32935",Florida,United States,Brevard,na,na,na,na,na,28.11,-80.6214,2
10078,Birthright of Melbourne,na,na,"2070 Vernon Pl Melbourne, FL 32901",Florida,United States,Brevard,na,na,na,na,na,28.0774,-80.607,1
10077,Pregnancy Center of Marianna,na,na,"4540H Lafayette St
Marianna, FL 32446",Florida,United States,Jackson,na,na,na,na,na,30.7734,-85.2169,2
10076,First Coast Women's Services,na,na,"11215 San Jose Blvd
Jacksonville, FL 32223",Florida,United States,Baker,na,na,na,na,na,30.1711,-81.6288,2
10075,First Coast Women's Services,na,na,"368 S 5th St
MacClenny, FL 32063",Florida,United States,Baker,na,na,na,na,na,30.2782,-82.1217,2
10072,Oasis Pregnancy Care Centers ,na,na,"3632 Land O'Lakes Blvd, Ste 108
Land O'Lakes, FL 34639",Florida,United States,Pasco,na,na,na,na,na,28.2104,-82.4611,2
10071,Options for Women Pregnancy Help Clinic,na,na,"632 W 5th St
Lakeland, FL 33805",Florida,United States,Polk,na,na,na,na,na,28.0588,-81.964,2
10070,A Woman's Choice,na,na,"1234 E Lime St
Lakeland, FL 33801",Florida,United States,Polk,na,na,na,na,na,28.0408,-81.9398,2
10069,Options for Women Pregnancy Help Clinic,na,na,"4435 Florida National Dr
Lakeland, FL 33813",Florida,United States,Polk,na,na,na,na,na,27.9848,-81.9587,2
10067,Choices Pregnancy Care Program,na,na,"210 Dr JA Wiltshire Ave 
Lake Wales, FL 33853",Florida,United States,Polk,na,na,na,na,na,27.91,-81.5873,2
10065,Pregnancy Care Center of Lake City,na,na,"130 NW Hilton Ave
Lake City, FL 32055",Florida,United States,Columbia,na,na,na,na,na,30.1898,-82.6438,2
10064,Osceola Pregnancy Center,na,na,"1340 W Columbia Ave
Kissimmee, FL 34741",Florida,United States,Osceola,na,na,na,na,na,28.3078,-81.4179,2
10063,JMJ Pregnancy Center,na,na,"800 N Rose Ave
Kissimmee, FL 34741",Florida,United States,Osceola,na,na,na,na,na,28.2993,-81.4122,2
10062,Answers Health and Resource Facility,na,na,"115 Commercial Cir
Keystone Heights, FL 32656",Florida,United States,Clay,na,na,na,na,na,29.7869,-82.0287,2
10061,Pregnancy Care Center of Live Oak,na,na,"137 Grand St NE
Live Oak, FL 32064",Florida,United States,Hamilton,na,na,na,na,na,30.3112,-82.9733,2
10059,First Coast Women's Services,na,na,"224 N 3rd St
Jacksonville Beach, FL 32250",Florida,United States,Duval,na,na,na,na,na,30.2906,-81.3924,2
10058,Lifeline Resources,na,na,"3733 Southside Blvd, Ste 8
Jacksonville, FL 32216",Florida,United States,Duval,na,na,na,na,na,30.2788,-81.5584,2
10057,Baby Luv Pregnancy Center,na,na,"5540 Ortega Farms Blvd Jacksonville, FL 32244",Florida,United States,Duval,na,na,na,na,na,30.2467,-81.714,1
10056,Women’s Help Center,na,na,"4116 Blanding Blvd
Jacksonville, FL 32210",Florida,United States,Duval,na,na,na,na,na,30.2651,-81.7389,2
10055,Women's Help Center,na,na,"4209 University Blvd S 
Jacksonville, FL 32216",Florida,United States,Duval,na,na,na,na,na,30.2808,-81.6024,2
10054,Emergency Pregnancy Services,na,na,"6903 Merrill Rd
Jacksonville, FL 32277",Florida,United States,Duval,na,na,na,na,na,30.3522,-81.5834,2
10053,Emergency Pregnancy Services,na,na,"1637 King St
Jacksonville, FL 32204",Florida,United States,Duval,na,na,na,na,na,30.3089,-81.6922,2
10052,"The Nest, A Women's Center",na,na,"8264 Old Plank Rd
Jacksonville, FL 32220",Florida,United States,Duval,na,na,na,na,na,30.3291,-81.7878,2
10051,The Pregnancy and Family Life Center,na,na,"317 W Tompkins St
Inverness, FL 34450",Florida,United States,Citrus,na,na,na,na,na,28.8368,-82.3337,2
10050,Citrus Pregnancy Center,na,na,"3185 E Thomas St
Inverness, FL 34450",Florida,United States,Citrus,na,na,na,na,na,28.8528,-82.3814,2
10049,"Immokalee Pregnancy Center, Inc.",na,na,"1011 W Main St, Ste 1
Immokalee, FL 34142",Florida,United States,Collier,na,na,na,na,na,26.4181,-81.4281,2
10047,Pregnancy Help Center,na,na,"4747 Hollywood Blvd, Ste #101
Hollywood, FL 33021",Florida,United States,Broward,na,na,na,na,na,26.0106,-80.1912,2
10045,Hialeah Pregnancy Help Medical Clinic,na,na,"390 W 49th St
Hialeah, FL 33012",Florida,United States,Miami-Dade,na,na,na,na,na,25.8664,-80.2904,2
10044,The Pregnancy Center of Gadsden County,na,na,"106 NE 1st St
Havana, FL 32333",Florida,United States,Gadsden,na,na,na,na,na,30.6245,-84.4135,2
10043,A Woman's Answer Medical Center,na,na,"3601 SW 2nd Ave, Ste Z
Gainesville, FL 32607",Florida,United States,Alachua,na,na,na,na,na,29.6501,-82.3769,2
10042,Sira,na,na,"912 NW 13th St
Gainesville, FL 32601",Florida,United States,Alachua,na,na,na,na,na,29.6605,-82.3396,2
10041,Fort Walton Beach Center For Women,na,na,"117 Robinwood Dr SW
Fort Walton Beach, FL 32549",Florida,United States,Okaloosa,na,na,na,na,na,30.4068,-86.6179,2
10039,Pregnancy Care Center,na,na,"1119 Delaware Ave
Fort Pierce, FL 34950",Florida,United States,St. Lucie,na,na,na,na,na,27.4432,-80.3349,2
10038,Community Pregnancy Clinics,na,na,"8660 College Pkwy, Ste 200
Fort Myers, FL 33919",Florida,United States,Lee,na,na,na,na,na,26.5573,-81.8986,2
10037,Pregnancy Help,na,na,"525 NE 13 St
Fort Lauderdale, FL 33304",Florida,United States,Broward,na,na,na,na,na,26.1424,-80.1385,2
10036,Life's Choices Women's Clinic,na,na,"27 E Pinehurst Blvd Eustis, FL 32726",Florida,United States,Lake,na,na,na,na,na,28.8354,-81.6847,2
10034,Central Florida Pregnancy Center,na,na,"3151 Howland Blvd, Ste 100A
Deltona, FL 32725",Florida,United States,Volusia,na,na,na,na,na,28.9466,-81.2434,2
10033,Grace House Pregnancy Center,na,na,"307 N Orange St
New Smyrna Beach, FL 32168",Florida,United States,Volusia,na,na,na,na,na,29.0265,-80.9264,2
10032,Grace House Pregnancy Center,na,na,"336 N Woodland Blvd
Deland, FL 32720",Florida,United States,Volusia,na,na,na,na,na,29.0331,-81.3039,2
10031,Resources for Women,na,na,"641 S Ridgewood Ave
Daytona Beach, FL 32114",Florida,United States,Volusia,na,na,na,na,na,29.2,-81.0167,2
10030,Hope Women's Centers,na,na,"1400 E Oakland Park Blvd, Ste 201
Ft. Lauderdale, FL 33334",Florida,United States,Broward,na,na,na,na,na,26.1666,-80.1285,2
10029,Hope Women's Centers,na,na,"10081 Pines Blvd, Ste E-1
Pembroke Pines, FL 33024",Florida,United States,Broward,na,na,na,na,na,26.009,-80.2791,2
10027,Foundations of Life,na,na,"37733 Meridian Ave
Dade City, FL 33525",Florida,United States,Pasco,na,na,na,na,na,28.3649,-82.1914,2
10026,Citrus Pregnancy Center,na,na,"726 NE Hwy 19
Crystal River, FL 34429",Florida,United States,Citrus,na,na,na,na,na,28.8994,-82.5897,2
10024,Crestview Pregnancy Center Inc,na,na,"898 N Pearl St 
Crestview, FL 32536",Florida,United States,Okaloosa,na,na,na,na,na,30.7637,-86.5733,1
10023,Wakulla Pregnancy Center,na,na,"886 Woodville Hwy
Crawfordville, FL 32327",Florida,United States,Wakulla,na,na,na,na,na,30.2368,-84.2315,2
10021,Pregnancy and Family Care Center South Lake ,na,na,"221 N Frontage Rd, Ste C
Clermont, FL 34711",Florida,United States,Lake,na,na,na,na,na,28.5664,-81.7457,1
10020,Bay Area Pregnancy Center,na,na,"5812 150th Ave N
Clearwater, FL 33760",Florida,United States,Pinellas,na,na,na,na,na,27.9085,-82.7133,1
10019,Bay Area Pregnancy Center,na,na,"2380 Drew St, #6
Clearwater, FL 33765",Florida,United States,Pinellas,na,na,na,na,na,27.9688,-82.7388,1
10018,Kimberly Home Pregnancy Resource Center,na,na,"1189 NE Cleveland St
Clearwater, FL 33755",Florida,United States,Pinellas,na,na,na,na,na,27.9677,-82.7882,2
10017,Harmony Pregnancy & Resource Center,na,na,"721 NE 4th St
Chiefland, FL 32626",Florida,United States,Levy,na,na,na,na,na,29.4853,-82.8557,1
10015,Verity Pregnancy & Medical Resource Center,na,na,"8890 Salrose Ln, Ste 104
Fort Myers, FL 33912",Florida,United States,Lee,na,na,na,na,na,26.5483,-81.809,2
10013,Alpha Women's Center,na,na,"4751 E Moody Blvd, Bldg 5
Bunnell, FL 32110",Florida,United States,Flagler,na,na,na,na,na,29.4747,-81.2238,2
10011,A New Generation,na,na,"3027 Landover Blvd Spring Hill, FL 34608",Florida,United States,Hernando,na,na,na,na,na,28.4838,-82.5453,2
10010,Choices Clinic,na,na,"619 Eichenfeld Dr
Brandon, FL 33511",Florida,United States,Hillsborough,na,na,na,na,na,27.9312,-82.2907,2
10009,Care Net Manasota,na,na,"5111 26th St W
Bradenton, FL 34207",Florida,United States,Manatee,na,na,na,na,na,27.4503,-82.5873,2
10008,Palm Beach Women's Clinic,na,na,"200 Glades Rd, Ste 3 Boca Raton, FL 33432",Florida,United States,Palm Beach,na,na,na,na,na,26.361,-80.0906,2
10006,Choices Family Resource Centers,na,na,"1119 US Hwy 27 S
Sebring, FL 33870",Florida,United States,Highlands,na,na,na,na,na,27.4732,-81.469,1
10005,Choices Family Resource Centers,na,na,"225 E Royal Palm St
Lake Placid, FL 33852",Florida,United States,Highlands,na,na,na,na,na,27.2953,-81.3629,1
10004,Choices Family Resource Centers,na,na,"12 S Lake St
Avon Park, FL 33825",Florida,United States,Highlands,na,na,na,na,na,27.5952,-81.5024,1
10003,Apopka Pregnancy Care Center,na,na,"111 E 6th St
Apopka, FL 32712",Florida,United States,Orange,na,na,na,na,na,28.6709,-81.5091,2
10001,Life Choices Medical Clinic,na,na,"441 Maitland Ave Altamonte Springs, FL 32701",Florida,United States,Seminole ,na,na,na,na,na,28.6556,-81.3655,2
9002,The Northwest Center,na,na,"2702 Ontario Rd NW Washington, DC 20009",District of Columbia,United States,District of Columbia,na,na,na,na,na,38.9244,-77.0405,1
9001,Capitol Hill Pregnancy Center,na,na,"713 Maryland Ave NE Washington, DC 20002",District of Columbia,United States,District of Columbia,na,na,na,na,na,38.8952,-76.9952,1
8006,Sussex Pregnancy Care Center,na,na,"5 Burger King Dr
Georgetown, DE 19947",Delaware,United States,Sussex,na,na,na,na,na,38.6977,-75.3998,2
8005,New Day Pregnancy Care Center,na,na,"811 S Governors Ave
Dover, DE 19904",Delaware,United States,Kent,na,na,na,na,na,39.1483,-75.5247,2
8004,Birthright of Wilmington,na,na,"1311 N Scott St
Wilmington, DE 19806",Delaware,United States,New Castle,na,na,na,na,na,39.7565,-75.5653,2
8003,A Door of Hope Pregnancy Center,na,na,"316 E Main St 
Middletown, DE 19709",Delaware,United States,New Castle,na,na,na,na,na,39.4496,-75.7056,2
8001,A Door of Hope Pregnancy Center,na,na,"3407 Lancaster Pike
Wilmington, DE 19805",Delaware,United States,New Castle,na,na,na,na,na,39.7548,-75.5933,2
7023,Mary & Joseph's Place,na,na,"12 Village St, Ste 9 North Haven, CT 6473",Connecticut,United States,New Haven,na,na,na,na,na,41.3481,-72.8618,1
7022,"Pathways Pregnancy Center, Inc.",na,na,"101 W Town St
Norwich, CT 06360",Connecticut,United States,New London,na,na,na,na,na,41.5519,-72.1029,1
7020,Birthright of Windham,na,na,"122 Valley St
Willimantic, CT 06226",Connecticut,United States,Windham,na,na,na,na,na,41.7135,-72.2129,1
7018,Birthright of Greater Norwalk,na,na,"71 E Ave, Ste E
Norwalk, CT 06851",Connecticut,United States,Fairfield,na,na,na,na,na,41.1192,-73.4073,1
7016,Birthright of New London,na,na,"300 State St, Rm 317
New London, CT 06320",Connecticut,United States,New London,na,na,na,na,na,41.3548,-72.0986,1
7015,Birthright of Greater Meriden,na,na,"39 Center St
Meriden, CT 06450",Connecticut,United States,New Haven,na,na,na,na,na,41.5349,-72.7928,1
7014,Birthright of Greater Hartford,na,na,"914 Main St, Ste 216
East Hartford, CT 06108",Connecticut,United States,Hartford,na,na,na,na,na,41.7698,-72.6432,1
7013,Birthright of Greater Danbury,na,na,"238 White St
Danbury, CT 06810",Connecticut,United States,Fairfield,na,na,na,na,na,41.3992,-73.4384,1
7012,Birthright of Westbrook,na,na,"150 E Main St, Unit 2
Clinton, CT 06413",Connecticut,United States,Middlesex,na,na,na,na,na,41.276,-72.5142,1
7011,Carolyn's Place Pregnancy Care Center,na,na,"137 Grandview Ave
Waterbury, CT 06708",Connecticut,United States,New Haven,na,na,na,na,na,41.5602,-73.0621,1
7010,The Crisis Pregnancy Center of CT,na,na,"30 Mill St
Unionville, CT 06085",Connecticut,United States,Farmington,na,na,na,na,na,41.7573,-72.8884,1
7009,Two Hearts Pregnancy Care Center,na,na,"116 Grove St
Torrington, CT 06790",Connecticut,United States,Litchfield,na,na,na,na,na,41.8085,-73.1186,2
7008,Hopeline Pregnancy Resource Center,na,na,"441 Summer St Stamford, CT 06901",Connecticut,United States,Fairfield,na,na,na,na,na,41.0563,-73.5401,2
7007,Care Net Pregnancy Resource Center of Southeastern Connecticut,na,na,"492 Montauk Ave
New London, CT 06320",Connecticut,United States,New London,na,na,na,na,na,41.3333,-72.0998,2
7006,St Gianna Pregnancy Resouce Center,na,na,"180 Sherman Ave
New Haven, CT 06511",Connecticut,United States,New Haven,na,na,na,na,na,41.3124,-72.945,1
7005,ABC Women's Center,na,na,"180 E Main St
Middletown, CT 06457",Connecticut,United States,Middlesex,na,na,na,na,na,41.5514,-72.6413,2
7004,The Women's Center of Eastern Connecticut,na,na,"37 Ivan Hill St
Willimantic, CT 06226",Connecticut,United States,New London,na,na,na,na,na,41.7147,-72.2234,2
7003,Hopeline Pregnancy Resource Center,na,na,"13 Rose St
Danbury, CT 06810",Connecticut,United States,Fairfield,na,na,na,na,na,41.3986,-73.4586,2
7002,Hope Pregnancy Center,na,na,"110 Main St
Cheshire, CT 06410",Connecticut,United States,New Haven,na,na,na,na,na,41.5022,-72.9024,2
7001,Hopeline Pregnancy Resource Center,na,na,"4749 Main St
Bridgeport, CT 06606",Connecticut,United States,Fairfield,na,na,na,na,na,41.2242,-73.2187,2
6065,Colorado Springs Pregnancy Center,na,na,"97 Widefield Blvd
Colorado Springs, CO 80911",Colorado,United States,El Paso,na,na,na,na,na,38.7345,-104.727,2
6064,Alternatives Pregnancy Center,na,na,"23 Inverness Eay E, Ste 101B
Englewood, CO 80112",Colorado,United States,Arapahoe,na,na,na,na,na,39.5667,-104.86,2
6063,Caring Pregnancy Resource Center of Northeast Colorado,na,na,"214 Cameron St
Brush, CO 80723",Colorado,United States,Morgan,na,na,na,na,na,40.2517,-103.625,2
6061,Birthright of Grand Junction,na,na,"253 White Ave
Grand Junction, CO 81501",Colorado,United States,Mesa,na,na,na,na,na,39.069,-108.568,1
6059,Boulder Pregnancy Resource Center,na,na,"2334 N Broadway, Ste D
Boulder, CO 80304",Colorado,United States,Boulder,na,na,na,na,na,40.0213,-105.281,2
6057,Birthline,na,na,"2346 Gilpin St
Denver, CO 80205",Colorado,United States,Denver,na,na,na,na,na,39.7516,-104.967,1
6054,The Pregnancy Center,na,na,"2478 Patterson Rd, Units 1 & 2, Grand Junction, CO 81505",Colorado,United States,Mesa,na,na,na,na,na,39.092,-108.593,1
6053,Life Guard,na,na,"555 Camino del Rio, Ste C2A Durango, CO 81302",Colorado,United States,La Plata,na,na,na,na,na,37.2473,-107.875,2
6052,Hope Pregnancy Center Trinidad Co,na,na,"1532 Santa Fe Trail
Trinidad, CO 81082",Colorado,United States,Las Animas,na,na,na,na,na,37.1572,-104.512,1
6051,Eastern Plains Women's Resource Center,na,na,"228 W Front St
Byers, CO 80103",Colorado,United States,Arapahoe,na,na,na,na,na,39.7098,-104.226,1
6050,Durango Pregnancy Center,na,na,"1315 Main Ave, Ste 230
Durango, CO 81301",Colorado,United States,La Plata,na,na,na,na,na,37.2782,-107.879,1
6049,Caring Pregnancy Resource Center of Northeast Colorado,na,na,"529 N Albany St Quintech, Ste 1205
Yuma, CO 80759",Colorado,United States,Yuma,na,na,na,na,na,40.1305,-102.722,1
6048,Caring Pregnancy Resource Center of Northeast Colorado,na,na,"118 Main St, #208
Sterling, CO 80751",Colorado,United States,Logan,na,na,na,na,na,40.6236,-103.207,1
6047,Caring Pregnancy Resource Center of Northeast Colorado,na,na,"246 S Interocean Ave, Ste 204
Holyoke, CO 80734",Colorado,United States,Phillips,na,na,na,na,na,40.5837,-102.303,1
6046,Marisol Health,na,na,"1285 Centaur Village Dr, Ste 100
Lafayette, CO 80026",Colorado,United States,Boulder,na,na,na,na,na,39.9874,-105.108,2
6045,Marisol Health,na,na,"3894 Olive St
Denver, CO 80207",Colorado,United States,Denver,na,na,na,na,na,39.771,-104.906,2
6043,Lighthouse Pregnancy Resource Center,na,na,"417 Cliff St
Silver Cliff, CO 81252",Colorado,United States,Custer,na,na,na,na,na,38.1374,-105.448,2
6042,CHOICES,na,na,"411 N C St
Cripple Creek, CO 80813",Colorado,United States,Teller,na,na,na,na,na,38.7503,-105.187,2
6041,CHOICES,na,na,"228 S Baldwin
Woodland Park, CO 80863",Colorado,United States,Teller,na,na,na,na,na,38.9926,-105.047,2
6040,Buena Vista Pregnancy Center,na,na,"28350 CR 317, Ste 12
Buena Vista, CO 81211",Colorado,United States,Chaffee,na,na,na,na,na,38.8422,-106.131,2
6039,Arkansas Valley Pregnancy Center,na,na,"732 Ash Ave
Las Animas, CO 81054",Colorado,United States,Bent,na,na,na,na,na,38.0643,-103.23,2
6038,The Resource Center,na,na,"424 Main St
Windsor, CO 80550",Colorado,United States,Weld,na,na,na,na,na,40.4802,-104.904,2
6036,Selah Steamboat,na,na,"1560 Pine Grove Rd, Ste D
Steamboat Springs, CO 80487",Colorado,United States,Routt,na,na,na,na,na,40.4651,-106.822,2
6035,Salida Pregnancy Resource Center,na,na,"215 E Third St
Salida, CO 81201",Colorado,United States,Chaffee,na,na,na,na,na,38.5336,-105.992,2
6033,ACPC Wome's Clnic,na,na,"510 Colorado Ave
Pueblo, CO 81004",Colorado,United States,Pueble,na,na,na,na,na,38.2554,-104.626,2
6032,Aspire Medical Services and Education,na,na,"602 S 8th St
Pagosa Springs, CO 81147",Colorado,United States,Archuleta,na,na,na,na,na,37.2582,-107.017,2
6031,Life Choices Family Resource Center,na,na,"155 Merchant Dr
Montrose, CO 81401",Colorado,United States,Montrose,na,na,na,na,na,38.4906,-107.895,2
6030,Birthline of Loveland,na,na,"1511 E 11th St, Ste 160
Loveland, CO 80537",Colorado,United States,Larimer,na,na,na,na,na,40.4034,-105.056,1
6029,Life Choices,na,na,"902 Redwood Dr
Loveland, CO 80538",Colorado,United States,Larimer,na,na,na,na,na,40.4082,-105.063,2
6028,Life Choices,na,na,"20 W Mountain View Ave
Longmont, CO 80501",Colorado,United States,Boulder,na,na,na,na,na,40.1815,-105.094,2
6026,Care Net Pregnancy Center of SE Colorado,na,na,"201 E Oak St
Lamar, CO 81052",Colorado,United States,Prowers,na,na,na,na,na,38.0864,-102.617,1
6025,Alternatives Pregnancy Center,na,na,"441 Wadsworth Blvd, Ste 225
Lakewood, CO 80226",Colorado,United States,Jefferson,na,na,na,na,na,39.7228,-105.082,2
6024,Arkansas Valley Pregnancy Center,na,na,"118 W 4th St
La Junta, CO 81050",Colorado,United States,Otero,na,na,na,na,na,37.9848,-103.545,2
6023,Lighthouse Pregnancy Center,na,na,"144 N Main St, Ste D
Gunnison, CO 81230",Colorado,United States,Gunnison,na,na,na,na,na,38.5454,-106.927,1
6022,The Resource Center,na,na,"822 14th St
Greeley, CO 80631",Colorado,United States,Weld,na,na,na,na,na,40.4167,-104.692,2
6021,Pregnancy Resource Connection,na,na,"3 Ten Mile Dr
Granby, CO 80446",Colorado,United States,Grand,na,na,na,na,na,40.0774,-105.929,2
6020,Pregnancy Resource Center,na,na,"1131 Grand Ave
Glenwood Springs, CO 81601",Colorado,United States,Adams,na,na,na,na,na,39.5416,-107.325,2
6019,Alpha Center,na,na,"1212 S College Ave
Fort Collins, CO 80524",Colorado,United States,Larimer,na,na,na,na,na,40.5715,-105.077,2
6018,Life's Options Pregnancy Center,na,na,"3721 Evergreen Pkwy, Ste #12
Evergreen, CO 80439",Colorado,United States,Jefferson,na,na,na,na,na,39.6489,-105.342,2
6016,Women's Resource Center of the Rockies,na,na,"350 Lake Dillon Dr
Dillon, CO 80435",Colorado,United States,Summit,na,na,na,na,na,39.6291,-106.047,2
6015,Alternatives Pregnancy Center,na,na,"1440 Blake St, Ste 200
Denver, CO 80202",Colorado,United States,Denver,na,na,na,na,na,39.749,-105.001,2
6014,Caring Hands Pregnancy Center,na,na,"2707 W Mississippi Ave
Denver, CO 80219",Colorado,United States,Denver,na,na,na,na,na,39.6972,-105.021,1
6011,Delta Pregnancy Resource Center,na,na,"523 Dodge St
Delta, CO 81416",Colorado,United States,Delta,na,na,na,na,na,38.7399,-108.074,1
6010,Hope Pregnancy Center,na,na,"538 Breeze St
Craig, CO 81625",Colorado,United States,Moffat,na,na,na,na,na,40.5148,-107.549,1
6009,Heart to Heart Montezuma Crisis Pregnancy Center,na,na,"213 W North St
Cortez, CO 81321",Colorado,United States,Montezuma,na,na,na,na,na,37.3496,-108.589,1
6008,Colorado Springs Pregnancy Center,na,na,"3700 Galley Rd
Colorado Springs, CO 80909",Colorado,United States,El Paso,na,na,na,na,na,38.8475,-104.76,2
6007,Colorado Springs Pregnancy Center,na,na,"3925 Centennial Blvd
Colorado Springs, CO 80907",Colorado,United States,El Paso,na,na,na,na,na,38.889,-104.847,2
6006,Alternatives Pregnancy Center,na,na,"410 S Wilcox St, Ste 103
Castle Rock, CO 80104",Colorado,United States,Douglas,na,na,na,na,na,39.3639,-104.863,2
6005,Canon City Pregnancy Center,na,na,"614-616 Yale Pl
Canon City, CO 81212",Colorado,United States,Fremont,na,na,na,na,na,38.4569,-105.232,1
6002,Alternatives Pregnancy Center,na,na,"14221 E 4th Ave, Ste 330
Aurora, CO 80011",Colorado,United States,Arapahoe,na,na,na,na,na,39.7232,-104.823,2
